return_id,order_item_id,customer_id,return_date,return_status,return_reason,refund_amount,refund_reference
389,845637,35330,30-07-2024,Approved,Wrong item received,9840.15,REF3899853
390,108008,14233,22-07-2023,Refunded,Defective item,1288.16,REF3908000
391,754106,128165,20-09-2025,Approved,Better price found,5341.53,REF3915140
392,965785,70916,31-03-2024,Refunded,Item damaged in transit,1535.16,REF3929895
393,740465,70161,12-01-2026,Requested,Defective item,3892.76,REF3938503
394,227135,51766,13-09-2024,Refunded,Defective item,3841.44,REF3945565
395,616446,15797,07-10-2024,Refunded,Size/fit issue,4005.9,REF3954392
396,482210,38995,02-06-2024,Rejected,Better price found,431.92,REF3969206
397,949666,95939,08-09-2023,Refunded,Size/fit issue,7684.88,REF3977053
398,96614,145176,29-06-2024,Refunded,Better price found,4116.64,REF3985319
399,316258,102330,16-11-2023,Refunded,Item damaged in transit,833.47,REF3997996
400,545105,124662,25-12-2024,Refunded,Item damaged in transit,8213.6,REF4004674
401,858645,3317,10-09-2024,Refunded,No longer needed,1694.22,REF4011691
402,186972,120879,23-05-2024,Refunded,Better price found,7130.72,REF4026556
403,360636,86198,17-07-2026,Requested,Defective item,8770.75,REF4036838
404,688210,169003,21-11-2023,Requested,Wrong item received,5024.19,REF4044366
405,469929,91254,10-07-2023,Refunded,Better price found,3910.98,REF4053039
406,845503,138554,30-03-2024,Approved,Size/fit issue,108.06,REF4068216
407,149044,150287,24-09-2023,Approved,Better price found,1681.12,REF4076444
408,472737,141498,12-09-2023,Approved,,1250.28,
409,676486,40804,06-08-2024,Approved,Item damaged in transit,9658.9,REF4091967
410,212710,63134,16-08-2024,Approved,Item damaged in transit,4207.64,REF4101396
411,822578,38576,19-03-2023,Approved,Better price found,3432.3,
412,520533,10490,09-01-2025,Approved,Wrong item received,4147.85,REF4128183
413,650902,139702,21-11-2023,Approved,Wrong item received,4302.3,REF4132965
414,932581,46905,05-06-2023,Refunded,No longer needed,3771.66,REF4149570
415,309474,142312,11-08-2026,Requested,Size/fit issue,4741.08,REF4158691
416,665813,105224,19-02-2024,Refunded,,51.63,REF4167335
417,559290,19816,19-07-2025,Refunded,Wrong item received,7383,REF4179087
418,940345,107695,08-01-2026,Refunded,No longer needed,959.25,REF4188350
419,491333,121011,26-02-2026,Refunded,Defective item,1166.47,REF4197517
420,971014,71741,15-09-2025,Refunded,,5207.44,REF4206224
421,340340,168324,03-12-2023,Refunded,,601.44,REF4216072
422,256221,181522,25-12-2024,Refunded,Wrong item received,3345.15,REF4225553
423,87526,96766,07-11-2024,Refunded,Defective item,1489,REF4237568
424,434823,120383,05-05-2023,Refunded,Better price found,7851.48,REF4248456
425,812470,15806,20-02-2023,Refunded,Size/fit issue,1004.68,REF4255389
426,91813,25917,28-09-2025,Refunded,Size/fit issue,6848,REF4268535
427,228915,15071,02-01-2025,Approved,Item damaged in transit,3843.9,REF4276990
428,593862,169001,15-05-2024,Approved,No longer needed,7619.2,REF4286237
429,948453,103434,17-04-2026,Rejected,Better price found,881.8,
430,449588,192992,02-08-2024,Refunded,Defective item,3973.38,REF4302217
431,879327,143074,25-10-2025,Refunded,Better price found,276.16,REF4317835
432,670501,145104,22-04-2024,Refunded,,1864.98,REF4324712
433,641700,115790,25-03-2025,Refunded,Better price found,1492.4,REF4337214
434,642712,51416,15-07-2026,Requested,,4833.8,REF4344051
435,912252,153094,28-08-2025,Approved,No longer needed,888.84,REF4352987
436,605702,186597,25-02-2025,Refunded,,207.6,REF4369382
437,141673,111259,08-10-2025,Rejected,Better price found,7219.4,
438,843719,48497,15-11-2025,Approved,No longer needed,1460.01,REF4382736
439,89492,57379,23-02-2023,Approved,Size/fit issue,302.11,REF4395621
440,818733,133949,19-01-2024,Approved,Item damaged in transit,7191.8,REF4409557
441,574949,57023,01-03-2023,Refunded,Size/fit issue,5643,REF4418731
442,974544,59597,14-01-2024,Requested,,3151.72,REF4428146
443,412373,37785,21-06-2024,Rejected,No longer needed,35.36,REF4435856
444,128511,138385,26-02-2026,Refunded,Wrong item received,337.71,REF4445693
445,60550,63706,08-03-2023,Approved,Item damaged in transit,1258.38,REF4453783
446,137125,4954,04-09-2024,Approved,Size/fit issue,1495.19,REF4465538
447,499864,132011,08-12-2025,Approved,Item damaged in transit,3263.97,REF4471166
448,504292,4801,09-01-2025,Approved,Size/fit issue,1829.58,REF4483124
449,86056,50776,09-12-2023,Refunded,No longer needed,2026.48,REF4492548
450,469357,117542,10-12-2025,Refunded,Defective item,305.19,REF4509727
451,152452,159930,16-03-2024,Requested,No longer needed,1531.68,REF4511813
452,458517,197454,19-08-2025,Refunded,Item damaged in transit,1700.44,REF4525068
453,654545,66683,09-03-2025,Rejected,Item damaged in transit,1606.22,REF4531550
454,16912,190792,10-11-2025,Rejected,Wrong item received,1554.96,REF4549943
455,526158,76893,21-07-2024,Approved,Defective item,3849.9,REF4557153
456,665818,80350,15-06-2026,Refunded,Size/fit issue,425.92,REF4563789
457,121897,196750,19-02-2024,Rejected,Better price found,7979.9,REF4577178
458,621412,139292,19-01-2025,Refunded,Size/fit issue,4058.73,REF4588585
459,192471,116494,29-04-2023,Requested,Item damaged in transit,5427.15,REF4598908
460,453472,22089,24-01-2024,Rejected,Wrong item received,776.77,REF4605904
461,104496,71502,22-03-2023,Refunded,Item damaged in transit,58.06,REF4616983
462,962104,150847,20-02-2023,Refunded,Item damaged in transit,1385.15,REF4627337
463,423875,52443,19-09-2025,Refunded,Defective item,6019.72,REF4635188
464,311786,93350,12-03-2024,Approved,Wrong item received,1892.49,REF4646211
465,138424,14683,05-09-2023,Requested,,1801.98,REF4656848
466,239553,196162,12-02-2023,Requested,,756.92,REF4669329
467,145673,133061,17-05-2026,Approved,No longer needed,1086.6,REF4678249
468,450424,40682,15-08-2023,Requested,Size/fit issue,1109.66,REF4685897
469,888626,84488,16-06-2025,Requested,Item damaged in transit,2519.74,REF4694978
470,87834,101932,12-07-2024,Refunded,No longer needed,697.69,REF4703670
471,436821,158098,28-01-2026,Requested,,3422.58,REF4718002
472,321916,59840,24-06-2025,Requested,Better price found,7225,REF4725312
473,842038,42084,27-10-2025,Requested,Size/fit issue,2030.28,REF4731757
474,761529,57062,06-04-2026,Refunded,Defective item,44.46,REF4746572
475,767947,122912,01-04-2025,Approved,Defective item,6259.4,REF4754101
476,705457,149118,11-11-2023,Rejected,Defective item,204.8,REF4763631
477,903994,75419,04-01-2024,Requested,Better price found,62.07,REF4778977
478,182569,106980,12-08-2026,Requested,Defective item,4993,REF4785669
479,308229,87189,08-06-2023,Refunded,Item damaged in transit,3599,REF4793670
480,573343,160502,29-11-2025,Requested,,4093.95,REF4807516
481,172337,105825,26-01-2026,Approved,Defective item,979.56,REF4811771
482,78962,191835,27-12-2025,Refunded,Defective item,3035.4,REF4829314
483,953698,198865,02-03-2024,Refunded,Item damaged in transit,6740.64,REF4834963
484,445265,131790,06-03-2023,Refunded,Better price found,3237.6,REF4847158
485,534844,90501,25-12-2023,Refunded,Wrong item received,7102.8,REF4853435
486,764968,184490,17-01-2026,Approved,Better price found,3286.65,REF4863814
487,674634,118062,31-10-2023,Refunded,Wrong item received,841.36,REF4877849
488,349355,25274,07-05-2026,Approved,No longer needed,7183.88,REF4886827
489,642045,107942,14-10-2023,Refunded,Wrong item received,6296.35,REF4893808
490,650021,136208,02-06-2025,Rejected,Size/fit issue,2203.44,REF4902975
491,720382,196471,10-09-2024,Approved,Defective item,7.01,REF4919776
492,637545,38023,25-03-2024,Rejected,No longer needed,2884.25,REF4929792
493,809655,40524,10-01-2025,Refunded,Size/fit issue,2209.35,REF4939847
494,602930,30100,28-11-2023,Rejected,Better price found,2156.14,REF4945247
495,541809,3369,02-08-2025,Approved,,1133.72,REF4954042
496,891889,14765,03-05-2025,Refunded,Defective item,7872.25,REF4967246
497,343255,130594,27-02-2026,Refunded,Size/fit issue,650.11,REF4972377
498,857546,48512,10-11-2023,Requested,Better price found,5763.66,REF4984002
499,870818,137793,27-01-2023,Refunded,,2564.72,REF4992584
500,650334,150559,03-08-2025,Approved,Defective item,300.24,REF5009758
501,996667,51810,25-06-2026,Rejected,Better price found,4917.69,REF5014263
502,415819,10084,24-11-2024,Rejected,Wrong item received,2078.1,REF5025461
503,53994,177962,08-08-2025,Approved,Item damaged in transit,1012.12,REF5036804
504,533958,188281,12-12-2023,Refunded,No longer needed,1680.91,REF5042530
505,599134,37683,21-04-2024,Rejected,Better price found,1830.2,REF5056783
506,223263,19589,13-04-2024,Refunded,Better price found,7683.5,REF5067948
507,511854,82913,22-12-2024,Requested,Size/fit issue,1631.16,REF5075792
508,626790,112376,30-12-2025,Refunded,,1382.75,REF5086502
509,325649,125053,09-02-2026,Refunded,,1918.75,REF5094725
510,207186,165045,19-03-2026,Requested,Size/fit issue,6030.76,REF5108000
511,179736,136917,01-06-2023,Refunded,Better price found,2623.28,REF5117124
512,999667,147923,29-08-2023,Refunded,Wrong item received,584.75,REF5122905
513,511745,113041,15-03-2023,Refunded,No longer needed,2282.22,REF5134109
514,9993,125915,23-06-2025,Refunded,No longer needed,80.4,REF5141326
515,379780,163982,02-10-2024,Approved,Better price found,7198.45,REF5157028
516,497574,179467,10-08-2023,Refunded,Size/fit issue,165.27,REF5165603
517,672557,77428,16-05-2024,Requested,Better price found,1144.1,REF5177012
518,287764,97607,16-07-2025,Refunded,Size/fit issue,2569.06,REF5189577
519,165238,105730,15-03-2023,Refunded,,1619.65,REF5196551
520,590375,64178,31-07-2023,Refunded,,1242.87,REF5202800
521,835732,5934,19-10-2024,Requested,,848.24,REF5215392
522,455380,42387,12-09-2024,Requested,No longer needed,467.99,REF5229083
523,329059,471,23-04-2026,Refunded,Item damaged in transit,639.68,REF5236251
524,916176,186426,20-09-2024,Requested,Better price found,4725.72,REF5247529
525,193254,139432,16-04-2024,Rejected,No longer needed,2939.42,REF5259717
526,52002,57389,02-08-2024,Refunded,,7156.9,REF5263008
527,310677,100390,13-12-2023,Refunded,Item damaged in transit,3816.64,REF5279202
528,44163,175368,07-12-2025,Refunded,No longer needed,277.88,REF5283881
529,592863,197315,02-05-2023,Refunded,,2406.76,REF5298765
530,398297,59637,23-04-2023,Approved,,3352.48,REF5304661
531,216881,16537,27-10-2024,Refunded,No longer needed,4586.6,REF5318884
532,372460,190662,17-07-2025,Approved,No longer needed,5727.16,REF5326486
533,176594,179379,05-02-2024,Requested,Defective item,5641.41,REF5332959
534,541918,107944,19-07-2024,Rejected,Size/fit issue,5420.28,REF5348637
535,145743,18832,16-06-2024,Approved,,3829.11,REF5351136
536,875319,30690,05-04-2024,Approved,Wrong item received,7018.2,REF5366117
537,313000,7387,31-05-2024,Approved,No longer needed,2382.88,
538,796738,65709,18-11-2023,Refunded,No longer needed,1390.76,REF5382158
539,735197,124357,21-01-2023,Refunded,,724.7,REF5395195
540,229820,2316,22-02-2024,Refunded,Wrong item received,900.62,REF5407242
541,365970,135710,06-01-2024,Refunded,Wrong item received,1521.43,REF5415660
542,965190,141994,28-08-2025,Requested,Better price found,1631.16,REF5426485
543,610121,35126,23-09-2024,Approved,Size/fit issue,4570.65,REF5438570
544,871565,70449,18-11-2024,Rejected,Size/fit issue,4139.96,REF5443546
545,653117,161684,04-07-2023,Refunded,No longer needed,3805.14,REF5456502
546,370269,20483,31-10-2025,Requested,No longer needed,4171.41,REF5466299
547,100380,54994,06-10-2025,Rejected,Size/fit issue,2123,REF5478583
548,438303,106030,25-08-2025,Rejected,No longer needed,1235.17,REF5489188
549,95220,17183,26-12-2023,Refunded,Wrong item received,2499.48,REF5492951
550,313544,10386,22-05-2024,Refunded,Defective item,688.79,REF5507651
551,743099,162289,06-07-2024,Approved,No longer needed,5278.84,REF5512878
552,973766,89405,15-05-2025,Refunded,No longer needed,177.91,REF5528718
553,98215,159001,21-02-2023,Requested,Size/fit issue,3430.71,REF5536828
554,349147,71309,13-11-2024,Refunded,Wrong item received,5457.75,REF5546717
555,648657,57210,20-05-2024,Refunded,Defective item,3834.87,REF5552954
556,848996,112960,25-06-2026,Refunded,No longer needed,3089.48,REF5569859
557,53971,143121,16-01-2024,Requested,No longer needed,176.88,REF5574452
558,836453,9949,26-10-2023,Refunded,Item damaged in transit,2623.86,REF5583082
559,228481,42967,23-04-2024,Refunded,Better price found,4683.96,REF5596828
560,618469,66804,13-07-2026,Rejected,Defective item,1136.6,REF5606697
561,487793,170679,05-07-2026,Refunded,Item damaged in transit,2496.52,REF5616444
562,557540,2234,27-04-2023,Requested,Wrong item received,4678.23,REF5622446
563,54594,29219,04-03-2026,Refunded,Item damaged in transit,1104.92,REF5635331
564,69229,53468,21-05-2026,Rejected,Size/fit issue,2497.15,
565,871440,75072,16-06-2025,Approved,Size/fit issue,727.62,REF5653417
566,912651,75482,06-09-2025,Requested,Item damaged in transit,8201.3,REF5662468
567,965021,61891,06-08-2024,Approved,Wrong item received,1719.29,REF5678759
568,129056,38638,20-06-2024,Approved,Better price found,4150.04,REF5687718
569,606863,15436,26-11-2025,Approved,No longer needed,4287.2,REF5699835
570,332526,55595,06-06-2024,Refunded,Size/fit issue,7700.32,REF5709052
571,581844,167893,03-12-2025,Refunded,Item damaged in transit,1127,
572,487545,96209,09-09-2024,Requested,No longer needed,1346.34,REF5724495
573,472944,172127,13-01-2024,Refunded,Size/fit issue,8856,
574,896354,128997,29-08-2024,Approved,Better price found,3860.79,REF5744413
575,874397,54039,21-03-2023,Refunded,Defective item,2618.32,REF5756518
576,125928,189079,09-07-2025,Refunded,Better price found,428.44,REF5761777
577,349895,99633,23-05-2026,Rejected,,3997.58,REF5775918
578,865840,101611,19-10-2025,Refunded,Size/fit issue,3528.16,REF5788300
579,681440,96791,09-12-2023,Approved,No longer needed,480.41,REF5792699
580,384977,122122,12-02-2023,Approved,,2526.44,REF5805539
581,978491,50432,26-08-2023,Rejected,Wrong item received,2491.6,REF5818021
582,223641,136031,28-10-2025,Refunded,,3278.97,REF5824062
583,678780,128573,25-05-2024,Requested,Better price found,501.02,REF5836424
584,253478,55723,14-03-2025,Approved,Better price found,1157.44,REF5841063
585,40414,59,16-11-2025,Requested,No longer needed,7188.85,REF5856346
586,876003,84682,17-07-2026,Approved,Item damaged in transit,1857.23,REF5863446
587,455574,199608,15-01-2025,Approved,No longer needed,1240.46,
588,859412,117361,14-10-2023,Refunded,,675.88,
589,707438,117095,03-10-2023,Approved,Item damaged in transit,3385.54,REF5899233
590,746819,78375,01-06-2025,Approved,Wrong item received,547.39,REF5901294
591,881239,113982,02-02-2025,Requested,Defective item,2814.6,REF5914997
592,818058,129020,13-11-2025,Rejected,No longer needed,6314.45,REF5923105
593,342053,11517,12-04-2024,Refunded,Better price found,992.24,REF5936733
594,973398,125639,24-12-2025,Approved,Item damaged in transit,6806.84,REF5948459
595,263154,191266,27-11-2024,Refunded,Item damaged in transit,3921.94,REF5955481
596,611807,106406,05-07-2023,Refunded,Better price found,5015.7,REF5961658
597,339291,57841,30-03-2023,Approved,Wrong item received,2243.01,REF5976412
598,294831,43612,02-03-2025,Rejected,Defective item,3879.25,REF5981850
599,115659,183018,11-04-2026,Approved,Better price found,1535.79,REF5998681
600,92805,146312,14-09-2023,Refunded,Defective item,5057.16,REF6009458
601,26424,168916,10-01-2026,Refunded,Item damaged in transit,3595.1,REF6014147
602,647364,138631,24-02-2026,Refunded,Item damaged in transit,6591.9,REF6025235
603,760526,115204,04-12-2024,Approved,Item damaged in transit,81.86,REF6038420
604,171739,176161,01-06-2026,Refunded,Size/fit issue,2131.42,REF6049698
605,46823,38971,10-03-2026,Refunded,No longer needed,237.48,
606,670277,110098,29-04-2024,Requested,No longer needed,5112.57,REF6069522
607,240984,179453,05-10-2024,Refunded,Better price found,357,REF6079706
608,797084,198408,11-04-2026,Requested,Better price found,2963.85,REF6085562
609,833047,107164,17-06-2024,Refunded,Size/fit issue,6896.44,REF6098884
610,4939,92971,17-03-2026,Refunded,Item damaged in transit,2904.14,REF6105972
611,313036,142806,14-09-2023,Approved,,7224.1,REF6118043
612,284128,130903,16-12-2025,Refunded,Better price found,4324.92,REF6122415
613,779910,173992,09-08-2024,Approved,Defective item,960.45,REF6131162
614,360867,76235,18-02-2025,Rejected,Better price found,8791.5,REF6141750
615,963019,122450,31-05-2023,Approved,No longer needed,2471.04,REF6153724
616,897797,73812,10-03-2025,Rejected,Defective item,3972.39,REF6169429
617,492294,33280,03-12-2025,Refunded,No longer needed,359.59,REF6171577
618,285030,195728,13-04-2023,Refunded,Item damaged in transit,840.72,REF6182387
619,843743,89445,06-07-2023,Approved,Wrong item received,1916.03,REF6193853
620,311513,77048,16-09-2025,Requested,Better price found,1698.9,REF6206367
621,620481,5898,23-03-2023,Refunded,Item damaged in transit,813.96,REF6211184
622,606260,44880,28-10-2023,Refunded,Wrong item received,1604.89,REF6225762
623,563166,168283,12-01-2026,Approved,Item damaged in transit,5710.77,REF6238714
624,704254,176539,01-08-2026,Approved,Wrong item received,1586.97,
625,815565,152301,09-12-2025,Approved,Item damaged in transit,2372.73,REF6254114
626,838972,7891,12-04-2023,Refunded,Better price found,3499.2,REF6268901
627,772700,18186,15-07-2026,Refunded,No longer needed,1925.83,REF6277533
628,147472,61615,03-03-2024,Rejected,Item damaged in transit,1599.27,REF6289235
629,416159,195591,18-05-2023,Approved,Wrong item received,3887.6,REF6293279
