purchase_order_id,supplier_id,warehouse_id,product_id,order_date,quantity,unit_cost,status,expected_delivery_date
413,1216,25,3262,2026-06-22,1307,630.76,Received,2026-06-30
414,1058,11,23856,2024-08-24,110,178.92,In Transit,2024-09-16
415,546,11,5841,2023-07-26,3860,492.62,In Transit,2023-08-17
416,141,20,22840,2022-12-06,125,897.92,In Transit,2022-12-28
417,170,12,32099,2023-12-08,895,148.13,Received,2023-12-30
418,598,3,18171,2025-07-07,3444,822.48,In Transit,2025-07-24
419,401,25,32852,2026-05-03,1915,886.07,Received,2026-05-21
420,318,22,26815,2023-07-18,2412,538.92,Received,2023-08-15
421,1422,11,2597,2024-06-18,3333,916.37,Ordered,
422,996,5,26808,2023-12-15,2494,495.65,Received,2024-01-09
423,1439,7,39041,2023-07-29,1175,323.27,Received,2023-08-29
424,947,8,19715,2024-11-11,2316,376.29,Received,2024-12-10
425,370,18,5798,2024-08-30,825,97.68,Received,2024-10-09
426,259,19,33691,2025-08-15,3279,1146.15,Received,2025-09-14
427,789,13,6798,2023-10-26,1718,248.66,Ordered,2023-12-01
428,598,13,30355,2025-04-24,3578,936.91,Received,2025-06-01
429,1177,14,11935,2024-02-01,2930,465.37,Received,2024-03-10
430,575,21,28185,2023-01-14,3088,230.89,Received,2023-02-22
431,1296,2,21127,2026-06-23,2760,999.35,Received,2026-07-12
432,398,9,19699,2026-04-14,2170,117.32,In Transit,2026-05-20
433,1411,4,12178,2025-11-24,4875,808.09,Received,2025-12-04
434,974,14,11354,2025-06-04,316,524.63,Received,
435,224,15,15784,2022-09-02,244,2.64,Received,2022-10-05
436,1035,18,39852,2025-07-06,2312,197.54,Received,2025-07-25
437,1382,5,15766,2022-08-25,3358,588.52,In Transit,2022-10-07
438,210,25,9832,2025-01-06,3878,441.59,Received,2025-02-05
439,1469,3,19047,2025-01-19,3369,611.24,Received,2025-02-28
440,872,12,4158,2022-11-07,474,1103.17,In Transit,
441,221,17,38393,2024-04-25,3901,44.57,In Transit,2024-05-03
442,311,17,1655,2025-04-05,3485,196.14,Ordered,2025-05-08
443,1500,22,891,2023-10-09,1279,188.34,Received,2023-11-06
444,1339,12,28347,2023-11-21,1141,212.57,Ordered,2023-12-02
445,460,6,16075,2023-05-06,4946,773.82,Received,2023-06-18
446,1492,13,10388,2022-10-30,2965,86.36,Received,2022-12-02
447,1248,12,24558,2025-08-18,1654,1103.03,Cancelled,2025-09-01
448,408,10,14048,2024-01-02,2447,570.84,Received,2024-01-30
449,1145,14,23059,2023-03-17,3422,348.37,In Transit,2023-03-30
450,289,9,12692,2023-12-01,3722,212.91,Ordered,2024-01-10
451,1208,9,3906,2024-05-08,1253,199.99,Received,2024-06-05
452,55,11,34937,2026-07-13,3187,1027.69,Ordered,2026-08-18
453,113,11,11823,2023-11-25,4100,1196.2,Ordered,2024-01-01
454,254,23,23360,2024-05-13,2652,103.8,Ordered,
455,1005,18,20572,2024-08-23,2560,904.61,Received,2024-10-06
456,587,10,38596,2024-01-19,2681,218.28,In Transit,2024-02-07
457,663,17,24265,2025-07-10,1942,748.78,Cancelled,2025-07-21
458,901,21,446,2025-06-28,59,1081.43,Ordered,2025-08-02
459,319,8,26652,2025-11-05,4968,783.59,Received,2025-12-09
460,629,12,38934,2023-02-16,3426,63.93,Received,2023-02-25
461,1135,5,15412,2022-10-21,2885,385.16,Ordered,2022-12-04
462,236,25,39106,2025-09-29,966,344.69,Received,2025-11-02
463,726,2,23311,2025-01-08,3031,787.94,In Transit,2025-01-31
464,623,8,32870,2026-05-05,3131,315.13,Received,2026-05-15
465,612,1,38421,2024-08-20,2591,511.88,Received,2024-08-30
466,1069,12,12071,2023-09-27,1993,434.33,Received,2023-10-08
467,1295,10,34092,2026-01-20,1978,29.59,In Transit,2026-02-08
468,1128,24,25058,2026-07-06,1149,866.83,In Transit,2026-07-14
469,218,10,35105,2026-02-03,2101,585.67,In Transit,2026-03-04
470,1244,11,10003,2024-04-17,4455,443.98,Received,
471,663,7,30958,2024-02-07,3786,983.13,Ordered,2024-02-21
472,128,20,3813,2024-01-10,2272,213.14,Received,2024-01-21
473,291,13,4200,2024-01-17,4914,184.03,Received,2024-02-04
474,1422,23,9473,2026-02-17,3736,318.08,Received,2026-02-27
475,753,14,3111,2023-10-27,496,1025.73,Ordered,2023-11-10
476,674,11,31185,2022-10-21,604,748.38,Ordered,2022-11-15
477,1400,8,13836,2023-09-14,1666,526.19,Received,2023-10-12
478,471,20,29339,2024-01-16,3653,217.29,Received,2024-02-12
479,677,23,9703,2025-09-27,2398,238.75,In Transit,2025-10-23
480,51,2,33093,2022-10-07,1169,1048.9,In Transit,
481,950,21,32197,2022-08-20,1861,1011.62,Received,2022-09-29
482,483,9,17042,2025-03-19,438,1202.64,In Transit,2025-05-02
483,104,23,32882,2023-05-01,4683,613.99,Received,2023-05-11
484,678,21,36403,2025-11-16,2390,787.11,Received,2025-12-30
485,1009,3,11468,2026-04-04,2209,853.6,Received,2026-04-10
486,274,13,7218,2022-08-26,2690,973.48,Ordered,2022-09-12
487,732,3,10905,2025-03-19,810,721.51,Ordered,2025-04-24
488,239,19,31306,2025-09-18,1935,1335.89,Ordered,2025-10-15
489,75,6,1826,2024-09-11,3476,712.52,Ordered,2024-10-05
490,1399,4,5900,2024-09-19,4239,363.99,Received,2024-10-25
491,1101,14,5399,2023-10-06,283,689.8,Received,2023-11-13
492,1092,23,27140,2026-06-02,214,590.98,Received,2026-07-07
493,1355,25,20455,2022-06-26,2385,385.4,In Transit,2022-07-05
494,1436,18,24959,2023-08-01,2370,44.82,Received,2023-09-14
495,1069,10,3637,2026-03-28,2202,594.06,Ordered,2026-05-11
496,1261,4,8687,2023-01-07,4920,197.56,Received,2023-01-12
497,1032,21,20049,2022-10-13,663,151.98,In Transit,2022-10-31
498,252,9,38528,2023-05-25,1916,216.76,Received,2023-06-23
499,980,5,34438,2025-08-21,1972,524.64,Ordered,
500,160,9,35241,2024-11-14,3129,1012.57,In Transit,2024-11-24
501,1124,25,39282,2024-06-13,674,669.49,Received,2024-06-20
502,941,3,30330,2023-06-21,3269,840.53,Received,2023-07-08
503,1358,20,39924,2023-12-30,3284,727.07,Ordered,2024-01-16
504,365,1,33396,2024-05-14,1662,176.41,Received,2024-06-13
505,398,9,18796,2023-03-01,3923,629.76,Received,2023-03-13
506,1035,13,18155,2024-01-24,2316,333.25,Cancelled,2024-02-17
507,432,7,23367,2026-04-03,3670,89.11,Received,2026-04-27
508,526,21,31602,2025-07-22,4235,479.53,Received,2025-08-16
509,53,11,5608,2022-11-16,4594,683.87,Received,2022-11-23
510,946,12,19638,2025-08-16,2237,961.49,Received,2025-09-13
511,417,3,4143,2025-06-17,544,1283.62,In Transit,2025-07-17
512,631,8,36158,2024-10-31,740,674.42,In Transit,2024-11-13
513,886,23,8869,2023-07-17,3728,425.46,Received,2023-08-05
514,1075,5,33490,2024-12-19,855,737.89,Cancelled,2024-12-27
515,990,19,28312,2023-10-05,412,1236.97,Ordered,2023-10-27
516,701,18,8200,2026-02-17,4946,1013.5,Cancelled,2026-04-01
517,656,22,7047,2023-07-10,3114,50.01,Ordered,2023-08-20
518,513,25,4265,2025-09-22,4575,762.23,Received,2025-10-08
519,678,7,29390,2024-05-24,4874,1137.59,Received,2024-07-04
520,1482,5,32141,2023-12-15,913,1041.47,Received,2024-01-19
521,571,25,359,2022-06-05,2451,578.45,Received,2022-07-01
522,556,13,30633,2023-12-03,2188,694.88,Received,2023-12-14
523,645,18,12196,2023-01-14,3360,885.53,Received,2023-01-23
524,1460,4,3801,2025-08-17,4139,524.55,Received,2025-09-23
525,1053,15,19676,2022-07-08,445,698.15,Received,2022-08-04
526,518,14,1289,2024-04-22,3917,385.21,In Transit,2024-04-27
527,374,22,33303,2023-10-07,774,714.38,In Transit,2023-11-13
528,103,22,10124,2024-11-20,3276,537.73,Ordered,2024-12-22
529,374,3,36786,2023-10-28,919,488.65,Ordered,
530,969,2,38290,2024-03-31,2391,439.5,Received,2024-04-22
531,779,20,5687,2026-02-23,2294,161.87,Ordered,2026-03-21
532,1416,1,3076,2023-06-10,4279,344.23,Received,2023-07-04
533,54,1,19688,2024-05-22,3228,143.69,Received,2024-05-27
534,1299,17,18577,2024-06-18,3303,998.0,Received,2024-06-29
535,329,8,9282,2024-10-08,1852,333.61,Received,2024-11-04
536,1359,11,8174,2026-06-11,3772,1185.64,Received,2026-07-24
537,737,2,29179,2024-08-14,3049,826.77,Cancelled,2024-09-09
538,1046,13,12995,2023-02-19,1153,822.91,Received,2023-03-30
539,845,14,17995,2022-11-22,3654,694.71,Received,
540,1075,10,13817,2025-07-03,2745,237.15,In Transit,2025-07-21
541,38,17,18586,2026-03-05,357,509.93,Received,2026-03-24
542,1312,19,13204,2025-11-25,3939,251.07,Ordered,2025-12-25
543,234,8,4908,2024-10-16,1299,1367.92,In Transit,2024-10-28
544,1122,2,39708,2022-07-31,4761,40.07,Ordered,2022-08-22
545,261,19,6866,2025-03-01,4241,440.39,In Transit,
546,500,10,10303,2024-01-06,511,1103.21,Cancelled,2024-02-16
547,875,19,29503,2023-05-22,234,185.8,Received,2023-06-26
548,23,24,17581,2024-11-30,1973,76.24,Received,2024-12-26
549,912,13,32290,2025-03-07,642,452.64,Received,2025-03-31
550,700,24,37666,2024-05-04,472,1268.99,In Transit,2024-05-24
551,910,8,26534,2025-07-09,2641,318.56,Ordered,2025-08-12
552,737,4,26170,2023-03-18,4519,314.94,Received,2023-04-24
553,1320,11,8192,2022-11-09,2824,508.23,Ordered,2022-11-23
554,1443,23,34948,2023-10-04,1724,578.17,Ordered,2023-10-28
555,1427,15,18327,2026-05-14,4149,563.8,Received,2026-06-24
556,1410,11,13723,2023-02-11,4063,700.01,Ordered,2023-02-28
557,1097,3,23810,2026-01-22,3045,492.76,In Transit,2026-03-06
558,1096,12,21403,2023-04-18,3785,1078.75,Ordered,2023-05-07
559,56,24,14094,2023-12-02,597,246.3,In Transit,2024-01-10
560,596,9,39418,2026-03-20,4107,1093.99,In Transit,2026-04-17
561,1251,25,27477,2024-01-25,4844,205.53,Received,2024-03-08
562,1470,20,29234,2026-04-19,4267,305.19,Received,2026-06-01
563,872,11,18838,2025-12-07,4756,664.88,In Transit,2025-12-29
564,124,11,5047,2023-12-18,2804,248.51,Received,2024-01-15
565,563,17,4281,2026-04-03,3562,184.77,In Transit,2026-04-16
566,1260,2,21536,2023-12-29,4086,565.34,Received,2024-02-01
567,1226,23,5754,2026-01-14,3206,436.0,Received,2026-01-20
568,99,12,9964,2023-01-30,1281,1095.37,Received,2023-03-15
569,37,1,16590,2023-07-19,1790,793.52,Received,2023-07-30
570,417,9,32746,2025-06-16,519,596.97,Received,2025-07-22
571,856,14,14323,2025-08-05,2316,448.91,Received,
572,389,8,11984,2025-01-07,4917,217.97,Ordered,2025-01-31
573,964,3,7152,2023-09-01,4080,263.34,Received,2023-10-04
574,1095,2,17972,2024-10-07,863,578.73,Received,2024-11-10
575,1263,19,29333,2024-05-10,684,306.44,Received,2024-05-18
576,1169,21,18900,2026-03-09,4602,640.39,In Transit,2026-04-06
577,1121,25,26522,2025-05-11,1926,575.55,In Transit,2025-06-01
578,661,11,36277,2024-04-19,958,538.21,Received,2024-05-07
579,619,18,26357,2026-04-09,4541,94.3,In Transit,2026-05-16
580,1131,7,26100,2022-07-31,1994,595.92,Received,2022-09-13
581,849,1,8754,2025-11-17,4256,1299.31,In Transit,2025-11-27
582,263,21,15912,2022-08-18,4546,367.63,Received,2022-08-27
583,1072,4,1056,2025-02-04,4570,709.02,Received,2025-02-09
584,1159,2,26450,2025-03-12,2777,807.91,Ordered,2025-03-17
585,26,19,21239,2023-08-19,3127,109.74,Received,2023-09-27
586,853,4,37598,2025-05-13,2107,254.14,Received,2025-05-20
587,81,14,22624,2025-10-29,308,182.31,Received,2025-11-17
588,256,23,11109,2025-06-29,4381,330.8,In Transit,2025-07-04
589,1428,5,24191,2023-12-23,438,969.12,Received,2024-01-03
590,193,14,2037,2025-08-01,2373,278.11,Received,2025-08-14
591,1430,15,26899,2024-03-24,2881,553.19,In Transit,2024-04-21
592,1207,5,6407,2022-11-19,2558,341.51,Ordered,
593,1160,3,13083,2026-04-22,3004,421.76,Received,2026-04-30
594,1094,14,26559,2025-07-29,690,588.1,Received,2025-08-10
595,497,22,25799,2025-01-17,4140,946.45,Ordered,2025-01-27
596,321,21,4383,2025-10-09,1774,457.13,Received,2025-11-16
597,904,23,30078,2024-12-02,1052,628.41,Ordered,2024-12-24
598,1378,9,4361,2023-08-11,3610,759.0,In Transit,2023-08-27
599,80,8,26353,2024-12-31,3822,645.54,In Transit,2025-01-27
600,919,12,25161,2023-03-11,1195,677.13,Received,2023-04-14
601,738,12,8506,2024-05-26,258,708.0,Received,2024-06-25
602,1465,21,34094,2026-05-05,3644,671.78,Received,2026-06-14
603,497,11,22984,2026-04-20,3111,858.03,Ordered,2026-06-02
604,29,6,4864,2022-11-20,4789,748.87,Ordered,2022-12-13
605,1296,13,27209,2026-03-07,2902,742.08,In Transit,2026-04-03
606,982,1,6123,2023-10-27,3498,587.27,Received,2023-11-23
607,410,23,19299,2026-06-06,3970,108.26,Received,2026-06-30
608,767,21,37990,2024-04-28,2093,981.24,Received,2024-05-04
609,1141,2,29492,2026-01-15,4388,821.41,In Transit,2026-02-21
610,693,15,22970,2022-09-04,2859,952.6,Received,2022-09-24
611,300,24,22765,2022-07-01,725,719.24,In Transit,2022-07-25
612,492,17,8565,2026-02-27,1562,938.5,Received,2026-04-05
613,152,18,36624,2026-05-18,447,662.84,Ordered,2026-05-24
614,812,15,5693,2026-02-19,160,1028.41,Ordered,2026-03-14
615,837,7,5990,2026-04-30,1172,805.61,Received,2026-05-24
616,1165,21,8075,2023-12-07,1918,820.59,Received,2023-12-18
617,463,2,14952,2024-05-22,3471,268.42,In Transit,2024-06-05
618,229,6,30739,2026-04-24,3057,926.68,In Transit,2026-05-01
619,1120,4,8776,2025-01-17,3444,627.86,Received,2025-02-15
620,1146,13,8539,2022-07-11,4583,581.25,In Transit,2022-08-10
621,953,20,809,2024-07-05,1693,584.51,Received,2024-08-06
622,452,5,12881,2026-07-14,4698,891.96,Received,2026-08-11
623,678,13,29390,2026-01-19,4602,1055.14,Received,2026-02-21
624,871,7,12320,2026-05-06,4896,1211.7,In Transit,2026-05-31
625,380,10,24026,2022-09-30,1347,852.0,In Transit,2022-10-30
626,1209,20,23094,2025-08-16,806,497.7,Received,
627,1488,14,29722,2022-06-09,1331,745.37,Received,
628,884,13,20758,2024-02-19,2998,523.06,Ordered,2024-03-10
629,703,22,31738,2024-12-11,2834,306.34,Received,2025-01-21
630,566,13,28013,2025-06-13,3473,120.13,Ordered,2025-07-15
631,917,17,39313,2025-07-04,4855,1031.39,Ordered,2025-07-24
632,839,13,18821,2023-08-04,1188,41.35,Cancelled,
633,401,23,8991,2022-06-26,620,678.88,Ordered,2022-07-25
634,1103,8,19185,2026-03-25,3523,128.05,Received,2026-04-25
635,295,9,3471,2026-02-09,1842,628.1,Received,2026-03-18
636,369,11,82,2022-06-17,3812,1037.9,Received,
637,1326,7,16179,2024-02-02,4225,552.91,Cancelled,2024-03-11
638,1435,19,31367,2025-06-11,4585,115.73,Received,
639,890,5,25968,2026-07-30,2716,733.07,Received,2026-08-17
640,212,4,20776,2025-11-11,4247,340.48,Received,2025-12-17
641,803,14,32576,2023-10-27,4909,400.09,Received,2023-11-17
642,331,17,32174,2022-12-09,4261,739.88,In Transit,2023-01-04
643,641,17,13511,2026-04-11,2720,272.39,Ordered,2026-04-22
644,459,15,2684,2022-10-15,2854,242.83,In Transit,2022-11-08
645,624,10,190,2026-01-06,470,818.86,Received,2026-02-04
646,761,11,15349,2025-03-01,690,332.35,Received,2025-04-03
647,1237,9,28902,2025-07-26,4294,472.48,Received,2025-08-04
648,264,23,22741,2022-07-18,171,167.96,Ordered,2022-08-09
649,621,5,37299,2022-06-01,697,172.04,Ordered,2022-07-05
650,172,5,20772,2024-12-12,4234,174.23,Received,2024-12-20
651,480,4,8049,2024-05-20,860,790.02,Received,2024-06-01
652,769,15,32836,2026-06-19,4326,979.08,Received,2026-07-01
653,1127,2,9022,2024-04-28,2347,49.72,Ordered,
654,814,23,9243,2024-08-01,1438,286.8,Received,2024-09-11
655,1336,20,20822,2023-07-03,2041,909.74,Ordered,2023-07-26
656,92,20,18779,2023-09-26,103,565.69,Ordered,2023-11-09
657,694,5,3674,2025-09-30,3299,652.2,Received,
658,54,17,19688,2023-10-31,2081,212.46,Received,2023-11-08
659,780,22,31473,2025-10-22,2551,563.8,Received,2025-12-04
660,45,2,3531,2023-04-26,3360,338.68,Received,2023-06-01
661,782,22,14204,2023-05-20,1500,550.64,Received,2023-06-29
662,756,14,10577,2023-09-10,4143,326.85,Received,2023-09-23
663,1409,11,11192,2025-08-13,1135,686.42,In Transit,2025-09-22
664,1024,25,8827,2024-08-07,2100,720.52,Received,2024-09-13
665,303,19,34594,2024-07-18,2154,410.62,Received,2024-07-30
666,582,21,16855,2023-11-18,1332,381.86,Ordered,2023-11-26
667,1206,4,21223,2023-03-23,4544,626.83,Ordered,2023-04-14
668,1059,18,39749,2025-11-22,2248,157.06,Received,2025-12-03
669,948,14,28663,2024-04-26,4631,115.2,In Transit,2024-05-02
670,930,22,14864,2023-03-21,1685,224.04,Received,2023-03-29
671,936,18,34201,2022-08-19,367,113.17,In Transit,2022-08-27
672,723,2,35389,2024-11-01,3924,999.64,Received,2024-11-28
673,512,7,13739,2022-06-11,1340,1036.88,Cancelled,2022-07-22
674,181,18,31630,2023-09-01,2394,899.13,In Transit,2023-09-22
675,963,3,20182,2024-10-25,122,668.2,Received,2024-11-17
676,1471,8,9774,2023-06-29,975,889.96,Ordered,2023-07-15
677,581,3,8716,2025-12-19,1288,643.83,Received,2026-01-29
678,605,21,36873,2024-11-27,3156,768.39,In Transit,2024-12-08
679,89,12,6375,2023-10-17,3781,356.34,Received,2023-10-26
680,1214,13,19433,2025-09-08,2073,141.29,Received,2025-10-13
681,1473,21,13211,2024-05-31,2749,259.09,Ordered,2024-07-09
682,290,18,15863,2026-05-13,4390,734.28,Ordered,2026-06-18
683,1078,20,830,2024-03-14,206,673.15,Ordered,2024-04-24
684,1141,4,24876,2025-07-04,126,783.35,Received,2025-07-11
685,398,24,7540,2025-04-23,2618,191.2,In Transit,2025-05-28
686,1361,19,29921,2026-02-24,1955,422.14,Received,2026-03-11
687,1396,10,4071,2023-10-30,3423,568.19,Ordered,
688,506,10,37773,2022-07-28,1500,461.76,Received,2022-08-25
689,628,13,16653,2022-10-24,3706,111.24,In Transit,2022-11-21
690,1305,9,22975,2023-12-12,2671,287.2,Received,2023-12-18
691,240,20,5572,2022-10-23,2786,321.71,Received,2022-11-30
692,519,20,7564,2022-11-05,1648,454.17,In Transit,2022-12-16
693,55,15,9969,2023-10-29,4269,468.15,Cancelled,2023-11-05
694,635,17,35375,2022-12-15,2126,78.94,Received,2023-01-22
695,57,12,14644,2022-07-30,4623,330.71,Received,2022-08-18
696,899,15,12801,2024-10-27,768,101.16,Received,2024-11-10
697,343,7,23469,2026-01-02,3318,642.54,Cancelled,2026-01-07
698,234,19,16760,2024-02-17,4958,587.0,In Transit,
699,75,8,27128,2025-12-31,1035,776.89,Ordered,2026-02-05
700,140,20,11621,2024-12-20,3897,456.64,Received,2025-01-26
701,1081,14,30959,2026-06-19,1087,119.98,Cancelled,
702,377,20,12579,2022-07-31,3958,826.32,Received,2022-08-06
703,390,11,7703,2022-12-06,2325,747.44,Received,2023-01-19
704,7,24,26334,2023-10-29,2826,241.86,Received,2023-11-27
705,731,25,1758,2023-11-07,774,100.16,In Transit,2023-11-18
706,895,7,20246,2023-10-11,1324,878.4,Received,2023-11-21
707,936,16,3172,2022-10-03,4732,541.95,In Transit,2022-10-11
708,876,19,24905,2024-03-23,1120,254.69,In Transit,2024-04-09
709,1417,10,2639,2026-07-05,1571,878.3,Received,2026-08-05
710,910,19,5741,2025-08-23,852,292.68,Received,2025-09-14
711,1079,9,31833,2024-11-06,2753,686.92,Received,2024-11-27
712,379,23,11383,2025-01-31,1924,365.24,Received,2025-02-25
713,351,14,2020,2024-06-18,3238,675.18,Received,2024-07-23
714,281,9,20533,2022-07-15,936,81.68,Received,2022-08-22
715,1206,20,7426,2022-06-08,4978,387.13,Received,2022-07-06
716,316,18,28730,2026-07-15,4315,703.56,Received,2026-08-22
717,678,5,3064,2025-10-28,3133,651.21,Received,2025-11-26
718,1137,24,30591,2025-01-28,2117,321.94,Received,2025-03-02
719,773,7,33267,2022-09-13,4012,539.89,In Transit,2022-10-18
720,34,10,27105,2023-07-26,2424,599.47,Received,2023-08-24
721,781,24,32891,2022-09-18,123,843.77,Ordered,2022-10-13
722,1016,21,5275,2024-07-20,2260,529.2,Received,2024-08-01
723,16,22,32871,2026-04-04,1150,563.84,Ordered,2026-05-03
724,475,10,20315,2026-01-31,2972,705.52,In Transit,2026-03-14
725,475,12,1363,2025-01-21,647,82.16,Received,2025-02-24
726,855,21,11835,2026-05-09,4262,572.96,Received,2026-06-19
727,1430,14,27620,2024-10-02,4270,659.28,Received,2024-10-21
728,193,13,24313,2025-09-03,4536,371.85,Ordered,
729,1408,10,630,2026-03-21,2394,142.22,Received,2026-05-02
730,1229,12,20593,2023-08-09,1362,1210.89,Received,2023-08-31
731,1202,23,15591,2023-08-06,68,864.66,Received,2023-09-11
732,864,17,3993,2026-01-13,3903,1103.99,Ordered,2026-01-21
733,300,7,21951,2024-04-26,4444,501.85,Received,2024-05-03
734,935,23,29374,2025-09-06,638,964.78,In Transit,2025-09-16
735,922,23,39278,2025-12-09,4668,183.76,Received,2026-01-16
736,1070,10,38107,2023-12-21,1443,528.42,In Transit,2024-01-11
737,74,16,23787,2023-12-03,4559,481.39,In Transit,2023-12-12
738,232,13,13313,2023-06-21,4511,137.81,In Transit,2023-07-26
739,820,2,3234,2022-11-05,4240,793.14,Ordered,2022-12-11
740,393,25,30999,2025-12-19,67,632.09,In Transit,2026-01-30
741,1379,24,9035,2022-08-16,137,369.5,In Transit,2022-09-07
742,256,11,17593,2023-10-24,1865,405.28,In Transit,2023-11-09
743,1050,14,16751,2023-10-20,4674,1088.25,Received,2023-11-11
744,146,25,15283,2025-06-08,2277,1207.25,Received,2025-07-15
745,67,8,9607,2025-12-11,1386,995.4,Received,2026-01-21
746,660,25,26244,2024-04-16,3385,586.22,Ordered,2024-04-30
747,102,24,31015,2022-07-13,1123,167.29,Ordered,2022-08-07
748,1236,8,15904,2024-12-13,280,292.35,Received,2025-01-16
749,102,6,31015,2023-07-20,3215,179.07,Received,2023-09-01
750,1478,5,23482,2026-01-19,701,1030.01,Received,
751,1131,8,15353,2024-04-05,3893,806.52,Received,2024-05-05
752,557,21,36521,2025-05-15,4663,389.92,Ordered,2025-06-03
753,443,13,34894,2025-04-26,106,970.11,In Transit,2025-05-07
754,993,22,4233,2024-04-11,1227,352.5,Received,2024-05-22
755,194,21,14060,2025-11-05,4738,157.01,In Transit,2025-12-03
756,842,7,16712,2026-01-30,2825,292.87,Ordered,2026-02-25
757,1318,4,18601,2024-05-18,2956,145.05,Received,2024-05-28
758,902,12,12181,2024-06-06,3779,317.4,Received,2024-07-16
759,673,25,23312,2026-04-07,3675,1278.03,In Transit,2026-04-16
760,100,14,13547,2023-11-20,1616,478.16,Cancelled,2023-12-23
761,1237,12,37511,2025-10-19,115,492.39,Received,2025-11-05
762,913,12,9943,2023-02-22,2925,707.93,In Transit,2023-03-09
763,1322,5,26922,2023-08-21,652,1142.81,Received,2023-10-03
764,580,2,9742,2025-08-11,1859,806.36,Received,2025-09-20
